"FIPS","Name of Area","Qualifying Name","State/U.S.-Abbreviation (USPS)","Summary Level","Geographic Component","File Identification","Logical Record Number","US","Region","Division","State (Census Code)","State (FIPS)","County","County Subdivision (FIPS)","Place (FIPS Code)","Place (State FIPS + Place FIPS)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (Census)","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Combined Statistical Area","New England City and Town Area","New England City and Town Area Division","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","ZIP Code Tabulation Area (5-digit)","Subbarrio (FIPS)","School District (Elementary)","School District (Secondary)","School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area - 5% File","Public Use Microdata Area - 1% File","Geographic Identifier","Tribal Tract","Tribal Block Group","Area (Land)","Area (Water)","Total Population","Total Population","Population Density (Per Sq. Mile)","Area (Land)","Total Population:","Total Population: Male","Total Population: Female","Total Population:","Total Population: Under 5 Years","Total Population: 5 to 9 Years","Total Population: 10 to 14 Years","Total Population: 15 to 17 Years","Total Population: 18 to 24 Years","Total Population: 25 to 34 Years","Total Population: 35 to 44 Years","Total Population: 45 to 54 Years","Total Population: 55 to 64 Years","Total Population: 65 to 74 Years","Total Population: 75 to 84 Years","Total Population: 85 Years and Over","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","Households:","Households: Family Households","Households: Family Households: Married-Couple Family","Households: Family Households: Other Family","Households: Family Households: Other Family: Male Householder, No Wife Present","Households: Family Households: Other Family: Female Householder, No Husband Present","Households: Nonfamily Households","Households: Nonfamily Households: Male Householder","Households: Nonfamily Households: Female Householder","Median Household Income (In 2017 Inflation Adjusted Dollars)","Housing Units","Occupied Housing Units:","Occupied Housing Units: Owner Occupied","Occupied Housing Units: Renter Occupied","Population for Whom Poverty Status Is Determined:","Population for Whom Poverty Status Is Determined: Under 1.00 (Doing Poorly)","Population for Whom Poverty Status Is Determined: 1.00 to 1.99 (Struggling)","Population for Whom Poverty Status Is Determined: Under 2.00 (Poor or Struggling)","Population for Whom Poverty Status Is Determined: 2.00 and Over (Doing Ok)"
"42101035500","Census Tract 355, Philadelphia County, Pennsylvania","Census Tract 355, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008833",,,,,"42","101",,,,"035500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035500",,,"2290053","1067",7193,7193,8135.088,0.884194444144143,7193,3563,3630,7193,423,462,280,199,353,1248,919,622,1216,649,545,277,7193,5452,343,75,876,14,197,236,2842,1540,1192,348,106,242,1302,663,639,46198,2975,2842,1805,1037,7181,1111,1410,2521,4660
"42101035601","Census Tract 356.01, Philadelphia County, Pennsylvania","Census Tract 356.01, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008834",,,,,"42","101",,,,"035601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035601",,,"2029707","12498",5812,5812,7416.346,0.783674287293995,5812,2631,3181,5812,257,200,271,164,247,778,547,582,816,650,840,460,5812,4824,124,8,752,0,16,88,2293,1454,1114,340,204,136,839,241,598,52465,2465,2293,1473,820,5687,481,575,1056,4631
"42101035602","Census Tract 356.02, Philadelphia County, Pennsylvania","Census Tract 356.02, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008835",,,,,"42","101",,,,"035602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035602",,,"1394868","1863",3410,3410,6331.681,0.538561568625028,3410,1500,1910,3410,283,103,175,62,162,597,430,399,614,368,175,42,3410,2406,98,31,694,0,155,26,1238,920,803,117,15,102,318,90,228,71622,1296,1238,1001,237,3387,84,178,262,3125
"42101035701","Census Tract 357.01, Philadelphia County, Pennsylvania","Census Tract 357.01, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008836",,,,,"42","101",,,,"035701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035701",,,"598625","718",5017,5017,21706.36,0.231130414503851,5017,2271,2746,5017,284,343,290,81,398,790,651,684,706,407,256,127,5017,2327,537,0,1691,0,99,363,1912,1240,935,305,75,230,672,267,405,33569,1952,1912,627,1285,5017,1255,1260,2515,2502
"42101035702","Census Tract 357.02, Philadelphia County, Pennsylvania","Census Tract 357.02, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008837",,,,,"42","101",,,,"035702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035702",,,"1559149","0",4031,4031,6696.115,0.601990820034687,4031,2016,2015,4031,273,261,280,108,206,859,483,556,579,285,123,18,4031,3086,80,0,652,0,94,119,1597,908,685,223,41,182,689,310,379,36340,1797,1597,506,1091,4031,865,1365,2230,1801
"42101035800","Census Tract 358, Philadelphia County, Pennsylvania","Census Tract 358, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008838",,,,,"42","101",,,,"035800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035800",,,"1757756","2013",6982,6982,10287.72,0.67867341470308,6982,3339,3643,6982,498,444,464,124,465,900,978,874,887,777,343,228,6982,5351,500,40,779,0,97,215,2213,1638,1411,227,90,137,575,182,393,57210,2295,2213,1859,354,6951,495,1745,2240,4711
"42101035900","Census Tract 359, Philadelphia County, Pennsylvania","Census Tract 359, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008839",,,,,"42","101",,,,"035900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035900",,,"2244717","2511",5326,5326,6145.218,0.866690115938761,5326,2327,2999,5326,151,247,273,191,213,558,494,961,847,584,572,235,5326,4027,137,57,809,0,196,100,2170,1469,1095,374,143,231,701,285,416,60271,2246,2170,1499,671,5326,447,929,1376,3950
"42101036000","Census Tract 360, Philadelphia County, Pennsylvania","Census Tract 360, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008840",,,,,"42","101",,,,"036000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036000",,,"2043084","638",3319,3319,4207.448,0.788839176088847,3319,1422,1897,3319,223,108,115,59,108,420,252,340,583,480,306,325,3319,1944,452,7,769,0,10,137,1113,635,524,111,53,58,478,225,253,70446,1172,1113,707,406,2923,317,268,585,2338
"42101036100","Census Tract 361, Philadelphia County, Pennsylvania","Census Tract 361, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008841",,,,,"42","101",,,,"036100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036100",,,"1230432","7138",3828,3828,8057.718,0.475072471378246,3828,1972,1856,3828,250,261,228,132,316,730,364,645,368,325,148,61,3828,3132,380,0,0,0,267,49,1306,922,643,279,68,211,384,177,207,59907,1585,1306,844,462,3828,546,666,1212,2616
"42101036201","Census Tract 362.01, Philadelphia County, Pennsylvania","Census Tract 362.01, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008842",,,,,"42","101",,,,"036201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036201",,,"1031929","15195",4782,4782,12002.11,0.398430031336053,4782,2414,2368,4782,217,180,273,134,338,911,631,439,852,407,330,70,4782,4338,261,0,32,0,17,134,1918,1184,783,401,71,330,734,295,439,66685,2105,1918,1290,628,4766,222,604,826,3940
"42101036202","Census Tract 362.02, Philadelphia County, Pennsylvania","Census Tract 362.02, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008843",,,,,"42","101",,,,"036202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036202",,,"1116115","2329",5945,5945,13795.6,0.430934429039826,5945,2966,2979,5945,353,491,189,258,210,953,805,887,696,611,369,123,5945,5114,553,0,163,0,94,21,2349,1340,985,355,58,297,1009,418,591,47182,2455,2349,1912,437,5682,528,878,1406,4276
"42101036203","Census Tract 362.03, Philadelphia County, Pennsylvania","Census Tract 362.03, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008844",,,,,"42","101",,,,"036203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036203",,,"1475496","68020",5221,5221,9164.598,0.569692214790184,5221,2721,2500,5221,419,250,393,172,372,769,658,806,565,407,363,47,5221,4835,97,81,115,0,36,57,1785,1341,1061,280,89,191,444,219,225,73638,1894,1785,1644,141,5221,272,587,859,4362
"42101036301","Census Tract 363.01, Philadelphia County, Pennsylvania","Census Tract 363.01, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008845",,,,,"42","101",,,,"036301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036301",,,"2322732","66075",3615,3615,4030.946,0.896811877120666,3615,1741,1874,3615,265,217,179,95,249,714,466,359,481,371,169,50,3615,3013,79,12,458,0,18,35,1267,910,674,236,85,151,357,154,203,65893,1342,1267,1048,219,3615,391,389,780,2835
"42101036302","Census Tract 363.02, Philadelphia County, Pennsylvania","Census Tract 363.02, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008846",,,,,"42","101",,,,"036302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036302",,,"502696","0",3517,3517,18120.27,0.194092018959161,3517,1618,1899,3517,333,257,307,141,227,468,417,521,447,274,110,15,3517,2367,808,0,106,99,36,101,1215,863,507,356,125,231,352,153,199,54099,1367,1215,871,344,3517,193,615,808,2709
"42101036303","Census Tract 363.03, Philadelphia County, Pennsylvania","Census Tract 363.03, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008847",,,,,"42","101",,,,"036303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036303",,,"2555861","0",6284,6284,6367.907,0.98682349107409,6284,2893,3391,6284,264,465,575,146,303,963,897,856,649,709,405,52,6284,5666,337,0,281,0,0,0,2281,1704,1259,445,192,253,577,274,303,63750,2437,2281,2136,145,6284,358,1060,1418,4866
"42101036400","Census Tract 364, Philadelphia County, Pennsylvania","Census Tract 364, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008848",,,,,"42","101",,,,"036400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036400",,,"4501110","8014",969,969,557.5732,1.73788836087271,969,694,275,969,0,0,0,7,48,83,113,210,146,187,115,60,969,712,185,8,32,0,12,20,209,155,128,27,5,22,54,8,46,56597,209,209,174,35,800,339,104,443,357
"42101036501","Census Tract 365.01, Philadelphia County, Pennsylvania","Census Tract 365.01, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008849",,,,,"42","101",,,,"036501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036501",,,"1816093","7168",5262,5262,7504.306,0.701197457285516,5262,2473,2789,5262,246,402,242,189,271,860,679,533,810,559,231,240,5262,4358,500,0,209,0,95,100,2274,1050,810,240,45,195,1224,615,609,45610,2361,2274,1067,1207,5017,631,883,1514,3503
"42101036502","Census Tract 365.02, Philadelphia County, Pennsylvania","Census Tract 365.02, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008850",,,,,"42","101",,,,"036502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036502",,,"1733189","0",4026,4026,6016.246,0.669188042570081,4026,2015,2011,4026,145,228,302,89,251,600,466,557,640,353,291,104,4026,3648,22,8,144,0,168,36,1387,1029,851,178,68,110,358,85,273,79292,1427,1387,1116,271,4026,269,381,650,3376
"42101036600","Census Tract 366, Philadelphia County, Pennsylvania","Census Tract 366, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008851",,,,,"42","101",,,,"036600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036600",,,"1004313","1426278",2213,2213,5707.029,0.387767433671507,2213,1152,1061,2213,113,37,11,13,81,628,422,207,375,257,49,20,2213,1527,201,22,255,0,76,132,1177,542,482,60,26,34,635,295,340,109609,1556,1177,621,556,2197,106,56,162,2035
"42101036700","Census Tract 367, Philadelphia County, Pennsylvania","Census Tract 367, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008852",,,,,"42","101",,,,"036700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036700",,,"801969","0",3035,3035,9801.643,0.309641975175175,3035,1672,1363,3035,137,63,43,30,212,1211,512,366,236,129,96,0,3035,2466,393,9,63,0,32,72,1542,533,419,114,39,75,1009,592,417,96587,1716,1542,689,853,3019,182,405,587,2432
"42101036900","Census Tract 369, Philadelphia County, Pennsylvania","Census Tract 369, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008853",,,,,"42","101",,,,"036900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101036900",,,"1859159","193283",5740,5740,7996.374,0.717825333553669,5740,2737,3003,5740,141,10,0,7,4433,538,250,72,118,66,47,58,5740,3633,631,23,1258,0,25,170,672,190,173,17,4,13,482,224,258,43281,771,672,11,661,1796,810,239,1049,747
"42101037200","Census Tract 372, Philadelphia County, Pennsylvania","Census Tract 372, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008854",,,,,"42","101",,,,"037200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101037200",,,"1028984","0",4520,4520,11377,0.397292960430705,4520,2157,2363,4520,202,180,160,224,235,604,776,622,581,522,278,136,4520,3165,399,0,679,0,198,79,1768,1034,712,322,133,189,734,326,408,60530,1865,1768,1467,301,4520,630,949,1579,2941
"42101037300","Census Tract 373, Philadelphia County, Pennsylvania","Census Tract 373, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008855",,,,,"42","101",,,,"037300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101037300",,,"2573046","162376",5603,5603,5639.893,0.993458656951306,5603,2648,2955,5603,249,298,102,123,289,1075,504,584,893,939,252,295,5603,5038,220,35,285,0,0,25,2375,1515,1197,318,101,217,860,287,573,79042,2480,2375,1600,775,5574,137,635,772,4802
"42101037500","Census Tract 375, Philadelphia County, Pennsylvania","Census Tract 375, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008856",,,,,"42","101",,,,"037500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101037500",,,"1032702","1496",4200,4200,10533.48,0.39872848831732,4200,2041,2159,4200,336,162,350,137,684,665,388,594,445,278,124,37,4200,1687,2048,0,229,0,80,156,1390,814,577,237,55,182,576,180,396,62941,1499,1390,779,611,3910,914,384,1298,2612
"42101037600","Census Tract 376, Philadelphia County, Pennsylvania","Census Tract 376, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008857",,,,,"42","101",,,,"037600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101037600",,,"717304","0",3051,3051,11016.32,0.276952634529581,3051,1629,1422,3051,78,71,1,83,351,1139,350,385,339,209,45,0,3051,1413,610,39,713,0,198,78,1318,392,253,139,28,111,926,496,430,50556,1418,1318,330,988,2969,1106,428,1534,1435
"42101037700","Census Tract 377, Philadelphia County, Pennsylvania","Census Tract 377, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008858",,,,,"42","101",,,,"037700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101037700",,,"736894","0",5532,5532,19443.52,0.28451637613765,5532,2628,2904,5532,115,309,143,116,2833,650,314,389,466,112,82,3,5532,2320,2478,0,561,0,135,38,1198,575,201,374,128,246,623,278,345,19286,1703,1198,314,884,3609,1631,1304,2935,674
"42101037800","Census Tract 378, Philadelphia County, Pennsylvania","Census Tract 378, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008859",,,,,"42","101",,,,"037800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101037800",,,"3760084","1936838",2646,2646,1822.594,1.451776610548,2646,1460,1186,2646,200,79,4,31,156,821,429,326,305,196,62,37,2646,2198,337,30,40,0,15,26,1021,459,298,161,14,147,562,352,210,52813,1159,1021,725,296,2635,472,442,914,1721
"42101037900","Census Tract 379, Philadelphia County, Pennsylvania","Census Tract 379, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008860",,,,,"42","101",,,,"037900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101037900",,,"1374524","0",5040,5040,9496.771,0.530706705977016,5040,2277,2763,5040,247,246,227,79,290,821,804,634,821,623,186,62,5040,4953,1,0,33,0,53,0,2088,1371,943,428,103,325,717,369,348,51250,2343,2088,1569,519,5009,621,1053,1674,3335
"42101038000","Census Tract 380, Philadelphia County, Pennsylvania","Census Tract 380, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008861",,,,,"42","101",,,,"038000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038000",,,"874602","0",2282,2282,6757.763,0.337685734451279,2282,1263,1019,2282,279,212,121,126,191,348,276,308,198,132,49,42,2282,1893,130,13,23,12,202,9,796,498,205,293,149,144,298,167,131,40161,947,796,487,309,2236,642,591,1233,1003
"42101038100","Census Tract 381, Philadelphia County, Pennsylvania","Census Tract 381, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008862",,,,,"42","101",,,,"038100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038100",,,"3335029","1629584",834,834,647.6855,1.2876619505573,834,439,395,834,108,41,22,27,90,148,114,95,122,18,46,3,834,513,205,0,0,0,31,85,311,173,78,95,8,87,138,66,72,32083,323,311,159,152,834,210,250,460,374
"42101038200","Census Tract 382, Philadelphia County, Pennsylvania","Census Tract 382, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008863",,,,,"42","101",,,,"038200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038200",,,"1828671","25840",2798,2798,3962.871,0.70605385044255,2798,1249,1549,2798,298,267,146,96,145,637,301,326,330,158,68,26,2798,1750,642,0,32,0,295,79,932,547,203,344,71,273,385,175,210,28476,1071,932,481,451,2782,890,790,1680,1102
"42101038300","Census Tract 383, Philadelphia County, Pennsylvania","Census Tract 383, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008864",,,,,"42","101",,,,"038300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038300",,,"3064496","0",3346,3346,2827.904,1.18320857085052,3346,1591,1755,3346,238,170,170,177,407,776,505,404,240,154,87,18,3346,1239,1091,98,0,16,815,87,1002,607,171,436,71,365,395,207,188,17589,1164,1002,453,549,2983,1728,671,2399,584
"42101038400","Census Tract 384, Philadelphia County, Pennsylvania","Census Tract 384, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008865",,,,,"42","101",,,,"038400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038400",,,"2546785","0",2474,2474,2515.968,0.983319227733874,2474,1113,1361,2474,182,168,141,21,101,370,272,249,448,286,165,71,2474,2125,265,0,15,0,35,34,963,633,549,84,34,50,330,110,220,83646,979,963,770,193,2456,111,361,472,1984
"42101038500","Census Tract 385, Philadelphia County, Pennsylvania","Census Tract 385, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008866",,,,,"42","101",,,,"038500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038500",,,"1338941","2576",1902,1902,3679.144,0.516968032284319,1902,926,976,1902,119,70,56,69,104,157,204,293,361,298,128,43,1902,1553,136,0,115,0,2,96,870,465,414,51,26,25,405,125,280,89643,934,870,496,374,1840,129,237,366,1474
"42101038600","Census Tract 386, Philadelphia County, Pennsylvania","Census Tract 386, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008867",,,,,"42","101",,,,"038600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038600",,,"3304398","32066",1390,1390,1089.482,1.27583525483516,1390,620,770,1390,48,67,81,74,42,37,102,253,326,310,34,16,1390,1149,170,5,32,0,5,29,594,404,368,36,9,27,190,51,139,148438,600,594,431,163,1382,42,23,65,1317
"42101038700","Census Tract 387, Philadelphia County, Pennsylvania","Census Tract 387, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008868",,,,,"42","101",,,,"038700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038700",,,"2053212","22241",2595,2595,3273.417,0.792749618917153,2595,1136,1459,2595,151,73,131,56,688,205,172,212,308,391,121,87,2595,2027,252,0,178,0,47,91,650,475,420,55,6,49,175,28,147,137500,691,650,529,121,1801,147,129,276,1525
"42101038800","Census Tract 388, Philadelphia County, Pennsylvania","Census Tract 388, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008869",,,,,"42","101",,,,"038800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038800",,,"1383530","4751",3783,3783,7081.83,0.534183942164983,3783,1670,2113,3783,213,160,144,176,200,454,618,513,558,402,196,149,3783,2286,1204,10,86,0,64,133,1648,902,696,206,7,199,746,186,560,72386,1854,1648,1110,538,3735,249,335,584,3151
"42101038900","Census Tract 389, Philadelphia County, Pennsylvania","Census Tract 389, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008870",,,,,"42","101",,,,"038900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101038900",,,"1280551","0",3510,3510,7099.177,0.494423526286608,3510,1622,1888,3510,166,169,314,92,356,417,395,551,521,299,204,26,3510,279,3186,9,0,0,10,26,1308,698,335,363,27,336,610,303,307,33963,1418,1308,884,424,3510,1238,580,1818,1692
"42101039000","Census Tract 390, Philadelphia County, Pennsylvania","Census Tract 390, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008871",,,,,"42","101",,,,"039000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101039000",,,"2032689","0",9466,9466,12061.28,0.784825643979818,9466,4436,5030,9466,1282,929,805,504,1052,1315,1236,1079,638,361,190,75,9466,2199,5782,0,270,0,968,247,2820,1990,721,1269,101,1168,830,272,558,28671,3044,2820,1657,1163,9308,3431,2411,5842,3466
"42101980000","Census Tract 9800, Philadelphia County, Pennsylvania","Census Tract 9800, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008872",,,,,"42","101",,,,"980000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980000",,,"8922478","1508835",1013,1013,294.0504,3.44498816210731,1013,452,561,1013,20,0,37,67,750,36,31,18,38,12,4,0,1013,603,109,0,128,0,103,70,91,30,17,13,0,13,61,18,43,69219,91,91,33,58,182,9,52,61,121
"42101980100","Census Tract 9801, Philadelphia County, Pennsylvania","Census Tract 9801, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008873",,,,,"42","101",,,,"980100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980100",,,"5476589","240667",98,98,46.34615,2.11452292443054,98,63,35,98,6,0,4,0,0,24,5,19,6,22,12,0,98,83,11,0,0,0,0,4,53,25,21,4,0,4,28,24,4,100156,53,53,41,12,98,13,8,21,77
"42101980200","Census Tract 9802, Philadelphia County, Pennsylvania","Census Tract 9802, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008874",,,,,"42","101",,,,"980200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980200",,,"5200674","250845",637,637,317.2324,2.00799154281796,637,183,454,637,12,19,32,12,27,43,37,91,44,84,69,167,637,503,93,0,41,0,0,0,92,58,52,6,4,2,34,19,15,106875,92,92,90,2,323,37,24,61,262
"42101980300","Census Tract 9803, Philadelphia County, Pennsylvania","Census Tract 9803, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008875",,,,,"42","101",,,,"980300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980300",,,"7594331","24435",0,0,0,2.93218771669985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"42101980400","Census Tract 9804, Philadelphia County, Pennsylvania","Census Tract 9804, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008876",,,,,"42","101",,,,"980400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980400",,,"2923998","51364",0,0,0,1.12896198746867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"42101980500","Census Tract 9805, Philadelphia County, Pennsylvania","Census Tract 9805, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008877",,,,,"42","101",,,,"980500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980500",,,"401968","13468",0,0,0,0.155200719076691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"42101980600","Census Tract 9806, Philadelphia County, Pennsylvania","Census Tract 9806, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008878",,,,,"42","101",,,,"980600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980600",,,"1286624","0",0,0,0,0.496768324795327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"42101980700","Census Tract 9807, Philadelphia County, Pennsylvania","Census Tract 9807, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008879",,,,,"42","101",,,,"980700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980700",,,"5957147","1730038",0,0,0,2.30006741343975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"42101980800","Census Tract 9808, Philadelphia County, Pennsylvania","Census Tract 9808, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008880",,,,,"42","101",,,,"980800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980800",,,"2106698","43823",0,0,0,0.81340067984871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"42101980900","Census Tract 9809, Philadelphia County, Pennsylvania","Census Tract 9809, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008881",,,,,"42","101",,,,"980900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101980900",,,"17228698","3463789",0,0,0,6.65203777005917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
